t(s),Temperature,Pressure,Density,Mass,Volume,IntEnergy,mdot_in,mdot_out,mdot_surf,mdot
1.52700000e-02,2.49475922e+03,5.06625000e+05,6.79215336e-01,1.42043495e+00,2.09128811e+00,1.51972190e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.52800000e-02,2.49474963e+03,5.06625000e+05,6.79218099e-01,1.42043495e+00,2.09127960e+00,1.51975224e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.52900000e-02,2.49474006e+03,5.06625000e+05,6.79220856e-01,1.42043495e+00,2.09127111e+00,1.51978252e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.53000000e-02,2.49473050e+03,5.06625000e+05,6.79223608e-01,1.42043495e+00,2.09126264e+00,1.51981275e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.53100000e-02,2.49472097e+03,5.06625000e+05,6.79226354e-01,1.42043495e+00,2.09125418e+00,1.51984291e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.53200000e-02,2.49471145e+03,5.06625000e+05,6.79229095e-01,1.42043495e+00,2.09124574e+00,1.51987302e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.53300000e-02,2.49470195e+03,5.06625000e+05,6.79231831e-01,1.42043495e+00,2.09123732e+00,1.51990306e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.53400000e-02,2.49469248e+03,5.06625000e+05,6.79234562e-01,1.42043495e+00,2.09122891e+00,1.51993305e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.53500000e-02,2.49468301e+03,5.06625000e+05,6.79237287e-01,1.42043495e+00,2.09122052e+00,1.51996298e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.53600000e-02,2.49467357e+03,5.06625000e+05,6.79240006e-01,1.42043495e+00,2.09121215e+00,1.51999285e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.53700000e-02,2.49466415e+03,5.06625000e+05,6.79242721e-01,1.42043495e+00,2.09120379e+00,1.52002266e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.53800000e-02,2.49465474e+03,5.06625000e+05,6.79245430e-01,1.42043495e+00,2.09119545e+00,1.52005242e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.53900000e-02,2.49464536e+03,5.06625000e+05,6.79248133e-01,1.42043495e+00,2.09118713e+00,1.52008211e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.54000000e-02,2.49463599e+03,5.06625000e+05,6.79250832e-01,1.42043495e+00,2.09117882e+00,1.52011175e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.54100000e-02,2.49462664e+03,5.06625000e+05,6.79253525e-01,1.42043495e+00,2.09117053e+00,1.52014132e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.54200000e-02,2.49461731e+03,5.06625000e+05,6.79256213e-01,1.42043495e+00,2.09116226e+00,1.52017084e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.54300000e-02,2.49460799e+03,5.06625000e+05,6.79258895e-01,1.42043495e+00,2.09115400e+00,1.52020031e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.54400000e-02,2.49459870e+03,5.06625000e+05,6.79261573e-01,1.42043495e+00,2.09114575e+00,1.52022971e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.54500000e-02,2.49458942e+03,5.06625000e+05,6.79264245e-01,1.42043495e+00,2.09113753e+00,1.52025906e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.54600000e-02,2.49458016e+03,5.06625000e+05,6.79266912e-01,1.42043495e+00,2.09112932e+00,1.52028835e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.54700000e-02,2.49457092e+03,5.06625000e+05,6.79269574e-01,1.42043495e+00,2.09112112e+00,1.52031758e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.54800000e-02,2.49456170e+03,5.06625000e+05,6.79272230e-01,1.42043495e+00,2.09111295e+00,1.52034675e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.54900000e-02,2.49455250e+03,5.06625000e+05,6.79274882e-01,1.42043495e+00,2.09110478e+00,1.52037587e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.55000000e-02,2.49454331e+03,5.06625000e+05,6.79277528e-01,1.42043495e+00,2.09109664e+00,1.52040493e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.55100000e-02,2.49453414e+03,5.06625000e+05,6.79280169e-01,1.42043495e+00,2.09108851e+00,1.52043393e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.55200000e-02,2.49452499e+03,5.06625000e+05,6.79282804e-01,1.42043495e+00,2.09108039e+00,1.52046288e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.55300000e-02,2.49451586e+03,5.06625000e+05,6.79285435e-01,1.42043495e+00,2.09107230e+00,1.52049177e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.55400000e-02,2.49450675e+03,5.06625000e+05,6.79288061e-01,1.42043495e+00,2.09106421e+00,1.52052060e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.55500000e-02,2.49449765e+03,5.06625000e+05,6.79290681e-01,1.42043495e+00,2.09105615e+00,1.52054938e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.55600000e-02,2.49448857e+03,5.06625000e+05,6.79293296e-01,1.42043495e+00,2.09104810e+00,1.52057810e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.55700000e-02,2.49447951e+03,5.06625000e+05,6.79295907e-01,1.42043495e+00,2.09104006e+00,1.52060676e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.55800000e-02,2.49447047e+03,5.06625000e+05,6.79298512e-01,1.42043495e+00,2.09103204e+00,1.52063537e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.55900000e-02,2.49446144e+03,5.06625000e+05,6.79301112e-01,1.42043495e+00,2.09102404e+00,1.52066392e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.56000000e-02,2.49445243e+03,5.06625000e+05,6.79303707e-01,1.42043495e+00,2.09101605e+00,1.52069242e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.56100000e-02,2.49444344e+03,5.06625000e+05,6.79306297e-01,1.42043495e+00,2.09100808e+00,1.52072086e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.56200000e-02,2.49443447e+03,5.06625000e+05,6.79308881e-01,1.42043495e+00,2.09100012e+00,1.52074924e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.56300000e-02,2.49442551e+03,5.06625000e+05,6.79311461e-01,1.42043495e+00,2.09099218e+00,1.52077757e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.56400000e-02,2.49441658e+03,5.06625000e+05,6.79314036e-01,1.42043495e+00,2.09098426e+00,1.52080584e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.56500000e-02,2.49440766e+03,5.06625000e+05,6.79316606e-01,1.42043495e+00,2.09097635e+00,1.52083406e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.56600000e-02,2.49439875e+03,5.06625000e+05,6.79319171e-01,1.42043495e+00,2.09096845e+00,1.52086222e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.56700000e-02,2.49438987e+03,5.06625000e+05,6.79321730e-01,1.42043495e+00,2.09096057e+00,1.52089033e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.56800000e-02,2.49438100e+03,5.06625000e+05,6.79324285e-01,1.42043495e+00,2.09095271e+00,1.52091839e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.56900000e-02,2.49437215e+03,5.06625000e+05,6.79326834e-01,1.42043495e+00,2.09094486e+00,1.52094638e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.57000000e-02,2.49436332e+03,5.06625000e+05,6.79329378e-01,1.42043495e+00,2.09093703e+00,1.52097431e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.57100000e-02,2.49435451e+03,5.06625000e+05,6.79331918e-01,1.42043495e+00,2.09092922e+00,1.52100219e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.57200000e-02,2.49434571e+03,5.06625000e+05,6.79334452e-01,1.42043495e+00,2.09092142e+00,1.52103002e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.57300000e-02,2.49433693e+03,5.06625000e+05,6.79336981e-01,1.42043495e+00,2.09091363e+00,1.52105779e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.57400000e-02,2.49432817e+03,5.06625000e+05,6.79339505e-01,1.42043495e+00,2.09090586e+00,1.52108551e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.57500000e-02,2.49431942e+03,5.06625000e+05,6.79342025e-01,1.42043495e+00,2.09089811e+00,1.52111317e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.57600000e-02,2.49431069e+03,5.06625000e+05,6.79344539e-01,1.42043495e+00,2.09089037e+00,1.52114078e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.57700000e-02,2.49430198e+03,5.06625000e+05,6.79347049e-01,1.42043495e+00,2.09088264e+00,1.52116833e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.57800000e-02,2.49429329e+03,5.06625000e+05,6.79349553e-01,1.42043495e+00,2.09087494e+00,1.52119583e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.57900000e-02,2.49428461e+03,5.06625000e+05,6.79352053e-01,1.42043495e+00,2.09086724e+00,1.52122328e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.58000000e-02,2.49427595e+03,5.06625000e+05,6.79354548e-01,1.42043495e+00,2.09085956e+00,1.52125067e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.58100000e-02,2.49426731e+03,5.06625000e+05,6.79357038e-01,1.42043495e+00,2.09085190e+00,1.52127801e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.58200000e-02,2.49425869e+03,5.06625000e+05,6.79359523e-01,1.42043495e+00,2.09084425e+00,1.52130529e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.58300000e-02,2.49425008e+03,5.06625000e+05,6.79362003e-01,1.42043495e+00,2.09083662e+00,1.52133252e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.58400000e-02,2.49424148e+03,5.06625000e+05,6.79364479e-01,1.42043495e+00,2.09082900e+00,1.52135970e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.58500000e-02,2.49423291e+03,5.06625000e+05,6.79366950e-01,1.42043495e+00,2.09082140e+00,1.52138683e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.58600000e-02,2.49422435e+03,5.06625000e+05,6.79369415e-01,1.42043495e+00,2.09081381e+00,1.52141390e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.58700000e-02,2.49421581e+03,5.06625000e+05,6.79371876e-01,1.42043495e+00,2.09080623e+00,1.52144092e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.58800000e-02,2.49420728e+03,5.06625000e+05,6.79374333e-01,1.42043495e+00,2.09079867e+00,1.52146788e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.58900000e-02,2.49419878e+03,5.06625000e+05,6.79376784e-01,1.42043495e+00,2.09079113e+00,1.52149480e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.59000000e-02,2.49419028e+03,5.06625000e+05,6.79379231e-01,1.42043495e+00,2.09078360e+00,1.52152166e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.59100000e-02,2.49418181e+03,5.06625000e+05,6.79381672e-01,1.42043495e+00,2.09077609e+00,1.52154847e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.59200000e-02,2.49417335e+03,5.06625000e+05,6.79384110e-01,1.42043495e+00,2.09076859e+00,1.52157522e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.59300000e-02,2.49416491e+03,5.06625000e+05,6.79386542e-01,1.42043495e+00,2.09076110e+00,1.52160193e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.59400000e-02,2.49415648e+03,5.06625000e+05,6.79388970e-01,1.42043495e+00,2.09075363e+00,1.52162858e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.59500000e-02,2.49414807e+03,5.06625000e+05,6.79391393e-01,1.42043495e+00,2.09074617e+00,1.52165518e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.59600000e-02,2.49413968e+03,5.06625000e+05,6.79393811e-01,1.42043495e+00,2.09073873e+00,1.52168172e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.59700000e-02,2.49413130e+03,5.06625000e+05,6.79396224e-01,1.42043495e+00,2.09073130e+00,1.52170822e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.59800000e-02,2.49412294e+03,5.06625000e+05,6.79398633e-01,1.42043495e+00,2.09072389e+00,1.52173466e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.59900000e-02,2.49411460e+03,5.06625000e+05,6.79401037e-01,1.42043495e+00,2.09071649e+00,1.52176106e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.60000000e-02,2.49410627e+03,5.06625000e+05,6.79403437e-01,1.42043495e+00,2.09070911e+00,1.52178740e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.60100000e-02,2.49409796e+03,5.06625000e+05,6.79405832e-01,1.42043495e+00,2.09070174e+00,1.52181369e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.60200000e-02,2.49408966e+03,5.06625000e+05,6.79408222e-01,1.42043495e+00,2.09069438e+00,1.52183993e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.60300000e-02,2.49408138e+03,5.06625000e+05,6.79410607e-01,1.42043495e+00,2.09068704e+00,1.52186611e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.60400000e-02,2.49407312e+03,5.06625000e+05,6.79412988e-01,1.42043495e+00,2.09067972e+00,1.52189225e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.60500000e-02,2.49406487e+03,5.06625000e+05,6.79415364e-01,1.42043495e+00,2.09067240e+00,1.52191834e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.60600000e-02,2.49405664e+03,5.06625000e+05,6.79417736e-01,1.42043495e+00,2.09066511e+00,1.52194437e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.60700000e-02,2.49404843e+03,5.06625000e+05,6.79420103e-01,1.42043495e+00,2.09065782e+00,1.52197035e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.60800000e-02,2.49404023e+03,5.06625000e+05,6.79422466e-01,1.42043495e+00,2.09065055e+00,1.52199629e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.60900000e-02,2.49403205e+03,5.06625000e+05,6.79424824e-01,1.42043495e+00,2.09064330e+00,1.52202217e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.61000000e-02,2.49402388e+03,5.06625000e+05,6.79427177e-01,1.42043495e+00,2.09063606e+00,1.52204801e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.61100000e-02,2.49401573e+03,5.06625000e+05,6.79429526e-01,1.42043495e+00,2.09062883e+00,1.52207379e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.61200000e-02,2.49400759e+03,5.06625000e+05,6.79431870e-01,1.42043495e+00,2.09062162e+00,1.52209952e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.61300000e-02,2.49399947e+03,5.06625000e+05,6.79434210e-01,1.42043495e+00,2.09061442e+00,1.52212520e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.61400000e-02,2.49399137e+03,5.06625000e+05,6.79436545e-01,1.42043495e+00,2.09060723e+00,1.52215084e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.61500000e-02,2.49398328e+03,5.06625000e+05,6.79438876e-01,1.42043495e+00,2.09060006e+00,1.52217642e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.61600000e-02,2.49397520e+03,5.06625000e+05,6.79441202e-01,1.42043495e+00,2.09059290e+00,1.52220195e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.61700000e-02,2.49396715e+03,5.06625000e+05,6.79443524e-01,1.42043495e+00,2.09058576e+00,1.52222744e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.61800000e-02,2.49395911e+03,5.06625000e+05,6.79445841e-01,1.42043495e+00,2.09057863e+00,1.52225287e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.61900000e-02,2.49395108e+03,5.06625000e+05,6.79448154e-01,1.42043495e+00,2.09057151e+00,1.52227826e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.62000000e-02,2.49394307e+03,5.06625000e+05,6.79450462e-01,1.42043495e+00,2.09056441e+00,1.52230360e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.62100000e-02,2.49393507e+03,5.06625000e+05,6.79452766e-01,1.42043495e+00,2.09055732e+00,1.52232889e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.62200000e-02,2.49392709e+03,5.06625000e+05,6.79455066e-01,1.42043495e+00,2.09055025e+00,1.52235412e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.62300000e-02,2.49391913e+03,5.06625000e+05,6.79457361e-01,1.42043495e+00,2.09054318e+00,1.52237931e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.62400000e-02,2.49391118e+03,5.06625000e+05,6.79459651e-01,1.42043495e+00,2.09053614e+00,1.52240446e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.62500000e-02,2.49390325e+03,5.06625000e+05,6.79461938e-01,1.42043495e+00,2.09052910e+00,1.52242955e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.62600000e-02,2.49389533e+03,5.06625000e+05,6.79464219e-01,1.42043495e+00,2.09052208e+00,1.52245459e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.62700000e-02,2.49388743e+03,5.06625000e+05,6.79466497e-01,1.42043495e+00,2.09051507e+00,1.52247959e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.62800000e-02,2.49387954e+03,5.06625000e+05,6.79468770e-01,1.42043495e+00,2.09050808e+00,1.52250454e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.62900000e-02,2.49387166e+03,5.06625000e+05,6.79471039e-01,1.42043495e+00,2.09050110e+00,1.52252944e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.63000000e-02,2.49386381e+03,5.06625000e+05,6.79473303e-01,1.42043495e+00,2.09049413e+00,1.52255429e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.63100000e-02,2.49385596e+03,5.06625000e+05,6.79475563e-01,1.42043495e+00,2.09048718e+00,1.52257910e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.63200000e-02,2.49384814e+03,5.06625000e+05,6.79477819e-01,1.42043495e+00,2.09048024e+00,1.52260385e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.63300000e-02,2.49384032e+03,5.06625000e+05,6.79480070e-01,1.42043495e+00,2.09047331e+00,1.52262856e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.63400000e-02,2.49383253e+03,5.06625000e+05,6.79482317e-01,1.42043495e+00,2.09046640e+00,1.52265323e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.63500000e-02,2.49382474e+03,5.06625000e+05,6.79484560e-01,1.42043495e+00,2.09045950e+00,1.52267784e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.63600000e-02,2.49381698e+03,5.06625000e+05,6.79486799e-01,1.42043495e+00,2.09045261e+00,1.52270241e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.63700000e-02,2.49380922e+03,5.06625000e+05,6.79489033e-01,1.42043495e+00,2.09044574e+00,1.52272693e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.63800000e-02,2.49380149e+03,5.06625000e+05,6.79491263e-01,1.42043495e+00,2.09043888e+00,1.52275140e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.63900000e-02,2.49379376e+03,5.06625000e+05,6.79493488e-01,1.42043495e+00,2.09043203e+00,1.52277583e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.64000000e-02,2.49378605e+03,5.06625000e+05,6.79495710e-01,1.42043495e+00,2.09042520e+00,1.52280021e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.64100000e-02,2.49377836e+03,5.06625000e+05,6.79497927e-01,1.42043495e+00,2.09041838e+00,1.52282454e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.64200000e-02,2.49377068e+03,5.06625000e+05,6.79500140e-01,1.42043495e+00,2.09041157e+00,1.52284883e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.64300000e-02,2.49376302e+03,5.06625000e+05,6.79502349e-01,1.42043495e+00,2.09040477e+00,1.52287307e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.64400000e-02,2.49375538e+03,5.06625000e+05,6.79504550e-01,1.42043495e+00,2.09039800e+00,1.52289723e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.64500000e-02,2.49374776e+03,5.06625000e+05,6.79506747e-01,1.42043495e+00,2.09039124e+00,1.52292133e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.64600000e-02,2.49374015e+03,5.06625000e+05,6.79508939e-01,1.42043495e+00,2.09038450e+00,1.52294539e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.64700000e-02,2.49373256e+03,5.06625000e+05,6.79511127e-01,1.42043495e+00,2.09037777e+00,1.52296940e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.64800000e-02,2.49372498e+03,5.06625000e+05,6.79513311e-01,1.42043495e+00,2.09037105e+00,1.52299336e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.64900000e-02,2.49371742e+03,5.06625000e+05,6.79515491e-01,1.42043495e+00,2.09036435e+00,1.52301728e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.65000000e-02,2.49370987e+03,5.06625000e+05,6.79517666e-01,1.42043495e+00,2.09035765e+00,1.52304115e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.65100000e-02,2.49370234e+03,5.06625000e+05,6.79519837e-01,1.42043495e+00,2.09035098e+00,1.52306497e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.65200000e-02,2.49369482e+03,5.06625000e+05,6.79522003e-01,1.42043495e+00,2.09034431e+00,1.52308874e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.65300000e-02,2.49368731e+03,5.06625000e+05,6.79524166e-01,1.42043495e+00,2.09033766e+00,1.52311247e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.65400000e-02,2.49367983e+03,5.06625000e+05,6.79526324e-01,1.42043495e+00,2.09033102e+00,1.52313615e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.65500000e-02,2.49367235e+03,5.06625000e+05,6.79528478e-01,1.42043495e+00,2.09032439e+00,1.52315979e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.65600000e-02,2.49366489e+03,5.06625000e+05,6.79530627e-01,1.42043495e+00,2.09031778e+00,1.52318337e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.65700000e-02,2.49365745e+03,5.06625000e+05,6.79532773e-01,1.42043495e+00,2.09031118e+00,1.52320691e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.65800000e-02,2.49365002e+03,5.06625000e+05,6.79534914e-01,1.42043495e+00,2.09030460e+00,1.52323041e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.65900000e-02,2.49364261e+03,5.06625000e+05,6.79537051e-01,1.42043495e+00,2.09029802e+00,1.52325386e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.66000000e-02,2.49363521e+03,5.06625000e+05,6.79539184e-01,1.42043495e+00,2.09029146e+00,1.52327726e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.66100000e-02,2.49362782e+03,5.06625000e+05,6.79541312e-01,1.42043495e+00,2.09028491e+00,1.52330061e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.66200000e-02,2.49362045e+03,5.06625000e+05,6.79543437e-01,1.42043495e+00,2.09027838e+00,1.52332392e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.66300000e-02,2.49361309e+03,5.06625000e+05,6.79545557e-01,1.42043495e+00,2.09027186e+00,1.52334718e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.66400000e-02,2.49360575e+03,5.06625000e+05,6.79547673e-01,1.42043495e+00,2.09026535e+00,1.52337040e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.66500000e-02,2.49359842e+03,5.06625000e+05,6.79549785e-01,1.42043495e+00,2.09025885e+00,1.52339357e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
